fixed acidity,volatile acidity,residual sugar,chlorides,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.34999999999999987,0.6419753086419755,0.3783783783783784,0.5689655172413793,0.9295154185022028,0.6128560993425936,0.6883116883116891,0.7407407407407405,0.2758620689655171,0.6666666666666667
0.5749999999999997,0.54320987654321,0.33513513513513515,0.706896551724138,0.9383259911894273,0.7370343316289336,0.8701298701298708,0.7777777777777777,0.31034482758620663,0.6666666666666667
1.0,0.2222222222222223,0.06486486486486487,0.4482758620689655,0.5594713656387665,0.5178962746530402,0.4415584415584419,0.8333333333333333,0.31034482758620663,0.6666666666666667
0.5749999999999997,0.962962962962963,0.2918918918918919,0.5172413793103449,0.24669603524229078,0.6201607012418009,0.5064935064935066,0.6296296296296295,0.22413793103448265,0.33333333333333326
0.5749999999999997,0.17283950617283952,0.25405405405405407,0.3448275862068966,0.36563876651982385,0.5982468955441931,0.7142857142857144,0.5555555555555556,0.15517241379310343,0.9999999999999998
0.6749999999999998,0.2222222222222223,0.043243243243243246,0.36206896551724144,0.35682819383259917,0.3425858290723198,0.2987012987012987,0.9629629629629628,0.4482758620689655,0.33333333333333326
0.7249999999999999,0.4814814814814816,0.021621621621621623,0.43103448275862066,0.2378854625550661,0.3571950328707203,0.24675324675324672,0.6296296296296295,0.3965517241379308,0.33333333333333326
0.5999999999999999,0.32098765432098775,0.05405405405405406,0.6034482758620691,0.3215859030837005,0.3864134404674928,0.4415584415584419,0.48148148148148134,0.4310344827586208,0.9999999999999998
0.6249999999999998,0.17283950617283952,0.07567567567567568,0.6206896551724139,0.3127753303964758,0.4448502556610663,0.4155844155844157,0.4259259259259259,0.3620689655172413,0.33333333333333326
0.5499999999999998,0.5679012345679013,0.05945945945945946,0.2586206896551725,0.17621145374449343,0.3425858290723198,0.3246753246753249,0.3888888888888888,0.3448275862068966,0.33333333333333326
0.875,0.7901234567901236,0.027027027027027035,0.4137931034482759,0.2378854625550661,0.45945945945946676,0.27272727272727293,0.3888888888888888,0.13793103448275845,0.33333333333333326
0.32499999999999973,0.7160493827160495,0.22162162162162163,0.36206896551724144,0.4185022026431719,0.28414901387874636,0.6363636363636367,0.7407407407407405,0.7241379310344829,0.6666666666666667
0.6249999999999998,0.3950617283950618,0.372972972972973,0.5862068965517242,0.5770925110132159,0.6639883126369739,0.3636363636363642,0.5925925925925926,0.10344827586206895,0.33333333333333326
0.6999999999999997,0.5185185185185186,0.03783783783783784,0.36206896551724144,0.2863436123348018,0.2695398100803601,0.2207792207792214,0.3148148148148148,0.5000000000000002,0.33333333333333326
0.9499999999999997,0.44444444444444453,0.0864864864864865,0.6034482758620691,0.39647577092511016,0.5105916727538471,0.1818181818181821,0.4074074074074074,0.2758620689655171,0.33333333333333326
0.6749999999999998,0.32098765432098775,0.032432432432432434,0.7931034482758621,0.39647577092511016,0.43754565376187315,0.8961038961038961,0.46296296296296285,0.3965517241379308,0.6666666666666667
0.7999999999999998,0.44444444444444453,0.07567567567567568,0.6896551724137931,0.4405286343612335,0.3571950328707203,0.3506493506493511,0.9259259259259256,0.5517241379310345,0.9999999999999998
0.5499999999999998,0.32098765432098775,0.372972972972973,0.9655172413793105,0.722466960352423,0.6932067202337606,0.6753246753246751,0.6111111111111109,0.17241379310344818,0.33333333333333326
0.8249999999999997,0.44444444444444453,0.07027027027027027,1.0,0.6079295154185023,0.5690284879474206,0.7142857142857144,0.8888888888888886,0.4310344827586208,0.6666666666666667
0.875,0.3456790123456791,0.7675675675675676,0.6896551724137931,0.46255506607929525,0.956172388604827,0.5194805194805197,0.5185185185185184,0.22413793103448265,0.33333333333333326
0.3999999999999999,0.54320987654321,0.2648648648648649,0.5862068965517242,0.6651982378854626,0.5178962746530402,0.337662337662338,0.4259259259259259,0.1206896551724137,0.6666666666666667
0.6749999999999998,0.27160493827160503,0.10810810810810811,0.39655172413793105,0.4581497797356829,0.3791088385682997,0.3636363636363642,0.49999999999999994,0.4655172413793103,0.9999999999999998
1.0,0.6172839506172841,0.3108108108108108,0.1724137931034483,0.29074889867841414,0.3352812271731267,0.1818181818181821,0.3333333333333333,0.7241379310344829,0.9999999999999998
0.5249999999999999,0.2962962962962964,0.04864864864864865,0.2931034482758621,0.5550660792951542,0.43754565376187315,0.6883116883116891,0.6296296296296295,0.4482758620689655,0.6666666666666667
0.7999999999999998,0.7160493827160495,0.05405405405405406,0.4482758620689655,0.6387665198237885,0.3571950328707203,0.23376623376623407,0.6111111111111109,0.5000000000000002,0.9999999999999998
0.8499999999999996,0.5185185185185186,0.4594594594594595,0.3793103448275862,0.4273127753303965,0.5982468955441931,0.1818181818181821,0.3333333333333333,0.4310344827586208,0.9999999999999998
0.7249999999999999,0.6419753086419755,0.4,0.5862068965517242,0.7533039647577093,0.5836376917458068,0.1948051948051952,0.46296296296296285,0.4310344827586208,0.33333333333333326
0.3999999999999999,0.7901234567901236,0.14054054054054055,0.3275862068965517,0.4537444933920705,0.24032140248357337,0.5194805194805197,0.5925925925925926,0.7413793103448276,0.9999999999999998
0.6749999999999998,0.49382716049382736,0.3837837837837838,0.5862068965517242,0.7004405286343612,0.7516435354273199,0.7142857142857144,0.6851851851851849,0.2931034482758619,0.6666666666666667
0.7499999999999998,0.44444444444444453,0.03783783783783784,0.39655172413793105,0.48898678414096924,0.5325054784514265,0.46753246753246813,0.7962962962962961,0.2758620689655171,0.33333333333333326
0.4249999999999998,0.44444444444444453,0.8486486486486488,0.6379310344827586,0.775330396475771,0.9707815924032275,0.8701298701298708,0.3703703703703703,0.24137931034482762,0.33333333333333326
0.3749999999999998,0.6419753086419755,0.3027027027027027,0.5517241379310345,0.9074889867841409,0.590942293645,0.6103896103896105,0.574074074074074,0.2931034482758619,0.6666666666666667
0.4999999999999998,0.17283950617283952,0.22162162162162163,0.7758620689655173,0.4273127753303965,0.6201607012418009,0.792207792207793,0.3148148148148148,0.10344827586206895,0.9999999999999998
0.3749999999999998,0.4691358024691359,0.2810810810810811,0.4137931034482759,0.5903083700440529,0.5763330898466137,0.5974025974025974,0.2962962962962962,0.17241379310344818,0.6666666666666667
0.6499999999999999,0.2962962962962964,0.8837837837837837,0.5862068965517242,0.7444933920704846,0.9050401753104609,0.27272727272727293,0.3703703703703703,0.13793103448275845,0.6666666666666667
0.3749999999999998,0.37037037037037046,0.24324324324324326,0.36206896551724144,0.5330396475770925,0.5178962746530402,0.7012987012987013,0.20370370370370366,0.2931034482758619,0.9999999999999998
0.5499999999999998,0.2222222222222223,0.1837837837837838,0.3448275862068966,0.4669603524229075,0.45945945945946676,0.48051948051948035,0.3148148148148148,0.3793103448275861,0.9999999999999998
0.5999999999999999,0.32098765432098775,0.7513513513513513,0.5862068965517242,0.6916299559471366,0.8100803506209076,0.2987012987012987,0.46296296296296285,0.0862068965517242,0.6666666666666667
0.5749999999999997,0.32098765432098775,0.032432432432432434,0.9482758620689657,0.5947136563876652,0.41563184806429376,0.779220779220779,0.3888888888888888,0.3793103448275861,0.6666666666666667
0.8999999999999999,0.2222222222222223,0.32972972972972975,0.4137931034482759,0.48898678414096924,0.5398100803506338,0.3636363636363642,0.18518518518518517,0.3793103448275861,0.9999999999999998
0.6499999999999999,0.3950617283950618,0.42162162162162165,0.5344827586206896,0.7136563876651982,0.671292914536167,0.3506493506493511,0.18518518518518517,0.06896551724137923,0.33333333333333326
0.4249999999999998,0.49382716049382736,0.4432432432432433,0.4482758620689655,0.5198237885462555,0.6201607012418009,0.6493506493506498,0.27777777777777773,0.31034482758620663,0.6666666666666667
0.4249999999999998,0.5185185185185186,0.5405405405405406,0.43103448275862066,0.43612334801762115,0.6639883126369739,0.6363636363636367,0.22222222222222227,0.2931034482758619,0.6666666666666667
0.3749999999999998,0.2222222222222223,0.11891891891891893,0.24137931034482762,0.37885462555066085,0.2695398100803601,0.5844155844155852,0.3888888888888888,0.5862068965517244,0.6666666666666667
0.3749999999999998,0.19753086419753088,0.05405405405405406,0.3275862068965517,0.5594713656387665,0.3133674214755331,0.8051948051948052,0.574074074074074,0.517241379310345,0.33333333333333326
0.7749999999999999,0.5185185185185186,0.32972972972972975,0.3793103448275862,0.42290748898678415,0.4886778670562535,0.3896103896103904,0.3703703703703703,0.3965517241379308,0.33333333333333326
0.17500000000000004,0.5925925925925927,0.23243243243243245,0.24137931034482762,0.748898678414097,0.37180423666910656,0.8961038961038961,0.49999999999999994,0.5344827586206897,0.9999999999999998
0.5999999999999999,0.7160493827160495,0.07567567567567568,0.2586206896551725,0.29074889867841414,0.23301680058436602,0.6233766233766236,0.6851851851851849,0.7241379310344829,0.9999999999999998
0.32499999999999973,0.5185185185185186,0.05945945945945946,0.1724137931034483,0.24229074889867847,0.1599707815924063,0.5064935064935066,0.537037037037037,0.7241379310344829,0.9999999999999998
0.7999999999999998,0.2469135802469136,0.03783783783783784,0.4482758620689655,0.3303964757709252,0.29875821767714683,0.31168831168831224,0.7222222222222221,0.6379310344827587,0.6666666666666667
0.4249999999999998,0.3456790123456791,0.6162162162162163,0.6724137931034483,0.6872246696035242,0.8173849525201007,0.9090909090909092,0.4074074074074074,0.2586206896551724,0.6666666666666667
0.6499999999999999,0.2469135802469136,0.05405405405405406,0.5689655172413793,0.35682819383259917,0.48137326515706036,0.5974025974025974,0.4074074074074074,0.3965517241379308,0.33333333333333326
0.27500000000000013,0.8271604938271606,0.043243243243243246,0.4482758620689655,0.18942731277533043,0.37180423666910656,0.6103896103896105,0.5555555555555556,0.3620689655172413,0.33333333333333326
0.8249999999999997,0.9135802469135805,0.4162162162162163,0.39655172413793105,0.8590308370044053,0.7662527392257203,0.6363636363636367,0.7777777777777777,0.22413793103448265,0.33333333333333326
0.25,0.8271604938271606,0.043243243243243246,0.4482758620689655,0.18942731277533043,0.37180423666910656,0.6103896103896105,0.5555555555555556,0.3620689655172413,0.33333333333333326
0.47499999999999987,0.06172839506172842,0.6378378378378379,0.6379310344827586,0.3744493392070485,0.7954711468225071,0.9350649350649354,0.4259259259259259,0.13793103448275845,0.6666666666666667
0.2999999999999998,0.7901234567901236,0.05405405405405406,0.5689655172413793,0.42290748898678415,0.43754565376187315,0.45454545454545503,0.48148148148148134,0.2931034482758619,0.6666666666666667
0.44999999999999973,0.4197530864197532,0.04594594594594595,0.4482758620689655,0.2995594713656388,0.2914536157779395,0.6883116883116891,0.3333333333333333,0.517241379310345,0.9999999999999998
0.4249999999999998,0.08641975308641978,0.07297297297297298,0.4137931034482759,0.6387665198237885,0.1380569758948127,0.3896103896103904,0.055555555555555525,0.7758620689655176,0.9999999999999998
0.3999999999999999,0.11111111111111113,0.28378378378378377,0.48275862068965525,0.3436123348017622,0.3571950328707203,0.5324675324675328,0.18518518518518517,0.6206896551724139,0.9999999999999998
0.2250000000000001,0.04938271604938274,0.03783783783783784,0.5689655172413793,0.3480176211453745,0.41563184806429376,0.5844155844155852,0.44444444444444436,0.18965517241379293,0.33333333333333326
0.7749999999999999,0.4197530864197532,0.25405405405405407,0.2931034482758621,0.42290748898678415,0.3425858290723198,0.31168831168831224,0.18518518518518517,0.5862068965517244,0.9999999999999998
0.5249999999999999,0.2962962962962964,0.032432432432432434,0.5862068965517242,0.6079295154185023,0.47406866325786723,0.48051948051948035,0.3888888888888888,0.1206896551724137,0.6666666666666667
0.5249999999999999,0.37037037037037046,0.1837837837837838,0.5689655172413793,0.4713656387665199,0.5325054784514265,0.49350649350649434,0.5555555555555556,0.22413793103448265,0.6666666666666667
0.4999999999999998,0.7654320987654323,0.7432432432432433,0.5,0.6211453744493393,0.8539079620160805,0.45454545454545503,0.5925925925925926,0.1206896551724137,0.33333333333333326
0.9749999999999996,0.3456790123456791,0.09189189189189188,0.6724137931034483,0.40969162995594716,0.5032870708546398,0.2207792207792214,0.3888888888888888,0.2758620689655171,0.33333333333333326
0.6499999999999999,0.8148148148148149,0.22162162162162163,0.48275862068965525,0.4669603524229075,0.5982468955441931,0.558441558441559,0.3703703703703703,0.3448275862068966,0.33333333333333326
0.47499999999999987,0.4197530864197532,0.6621621621621622,0.5862068965517242,0.6167400881057269,0.8392987582176943,0.8051948051948052,0.46296296296296285,0.18965517241379293,0.6666666666666667
0.5999999999999999,0.3950617283950618,0.05405405405405406,0.5862068965517242,0.4845814977973569,0.4521548575602736,0.558441558441559,0.4259259259259259,0.3620689655172413,0.33333333333333326
0.5999999999999999,0.4197530864197532,0.04864864864864865,0.5689655172413793,0.48898678414096924,0.4521548575602736,0.5714285714285712,0.4074074074074074,0.3620689655172413,0.33333333333333326
0.4999999999999998,0.5925925925925927,0.372972972972973,0.4655172413793104,0.8898678414096917,0.6420745069393803,0.4155844155844157,0.3518518518518517,0.0862068965517242,0.33333333333333326
0.5499999999999998,0.2222222222222223,0.2756756756756757,0.18965517241379315,0.39647577092511016,0.4886778670562535,0.49350649350649434,0.49999999999999994,0.413793103448276,0.6666666666666667
0.47499999999999987,0.4197530864197532,0.3567567567567568,0.4137931034482759,0.8766519823788547,0.590942293645,0.4155844155844157,0.24074074074074064,0.18965517241379293,0.33333333333333326
0.5249999999999999,0.5925925925925927,0.3783783783783784,0.48275862068965525,0.8722466960352423,0.6420745069393803,0.4025974025974026,0.3333333333333333,0.0862068965517242,0.33333333333333326
0.7749999999999999,0.19753086419753088,0.22702702702702704,0.39655172413793105,0.6607929515418502,0.7005113221329538,0.8441558441558445,0.4074074074074074,0.10344827586206895,0.0
0.6999999999999997,0.6172839506172841,0.08108108108108109,0.3448275862068966,0.6651982378854626,0.5325054784514265,0.779220779220779,0.48148148148148134,0.3620689655172413,0.0
0.7499999999999998,0.54320987654321,0.8783783783783785,0.6896551724137931,0.5022026431718062,0.9269539810080545,0.4415584415584419,0.2962962962962962,0.10344827586206895,0.6666666666666667
0.44999999999999973,0.4197530864197532,0.3675675675675676,0.5,0.5726872246696035,0.547114682249827,0.4285714285714288,0.7037037037037035,0.31034482758620663,0.9999999999999998
0.8499999999999996,0.37037037037037046,0.016216216216216217,0.7413793103448276,0.22907488986784147,0.41563184806429376,0.3246753246753249,0.2962962962962962,0.3448275862068966,0.6666666666666667
0.2999999999999998,0.3950617283950618,0.3081081081081081,0.27586206896551724,0.47577092511013225,0.547114682249827,0.9090909090909092,0.3518518518518517,0.3448275862068966,0.33333333333333326
0.32499999999999973,0.9135802469135805,0.010810810810810811,0.43103448275862066,0.26872246696035246,0.40832724616510063,0.5324675324675328,0.18518518518518517,0.18965517241379293,0.33333333333333326
0.6499999999999999,0.37037037037037046,0.043243243243243246,0.5172413793103449,0.40528634361233484,0.4886778670562535,0.5194805194805197,0.7407407407407405,0.3793103448275861,0.6666666666666667
0.5999999999999999,0.2962962962962964,0.021621621621621623,0.39655172413793105,0.23348017621145378,0.3425858290723198,0.5064935064935066,0.27777777777777773,0.4482758620689655,0.33333333333333326
0.7249999999999999,0.4197530864197532,0.21081081081081082,0.8275862068965518,0.4140969162995595,0.6932067202337606,0.7272727272727275,0.5185185185185184,0.2586206896551724,0.6666666666666667
0.6999999999999997,0.32098765432098775,0.07027027027027027,0.3793103448275862,0.4317180616740089,0.30606281957633996,0.24675324675324672,0.8888888888888886,0.7586206896551724,0.6666666666666667
0.6499999999999999,0.3456790123456791,0.07567567567567568,0.5344827586206896,0.3524229074889868,0.43754565376187315,0.779220779220779,0.6111111111111109,0.517241379310345,0.33333333333333326
0.5999999999999999,0.44444444444444453,0.654054054054054,0.3793103448275862,0.8502202643171807,0.8392987582176943,0.7662337662337668,0.5185185185185184,0.2758620689655171,0.6666666666666667
0.3999999999999999,0.4197530864197532,0.43243243243243246,0.48275862068965525,0.6696035242290749,0.6859021183345675,0.23376623376623407,0.4074074074074074,0.1206896551724137,0.33333333333333326
0.3749999999999998,0.5925925925925927,0.5675675675675675,0.43103448275862066,0.7797356828193833,0.8246895544192938,0.7012987012987013,0.5185185185185184,0.17241379310344818,0.9999999999999998
0.4999999999999998,0.4197530864197532,0.07567567567567568,0.48275862068965525,0.7400881057268722,0.590942293645,0.8311688311688314,0.5925925925925926,0.31034482758620663,0.6666666666666667
0.5999999999999999,0.2962962962962964,0.21081081081081082,0.5172413793103449,0.38766519823788553,0.5690284879474206,0.5324675324675328,0.25925925925925913,0.17241379310344818,0.33333333333333326
0.6749999999999998,0.8395061728395063,0.4594594594594595,0.2586206896551725,0.4581497797356829,0.6493791088385734,0.3896103896103904,0.25925925925925913,0.2931034482758619,0.6666666666666667
0.3999999999999999,0.44444444444444453,0.0864864864864865,0.18965517241379315,0.49779735682819387,0.3571950328707203,0.5064935064935066,0.46296296296296285,0.3793103448275861,0.6666666666666667
0.7749999999999999,0.9382716049382718,0.18918918918918917,0.3275862068965517,0.5154185022026432,0.29875821767714683,0.46753246753246813,0.4074074074074074,0.7586206896551724,0.9999999999999998
0.6749999999999998,0.5925925925925927,0.032432432432432434,0.5862068965517242,0.7180616740088106,0.4886778670562535,0.3506493506493511,0.3888888888888888,0.15517241379310343,0.33333333333333326
0.5749999999999997,0.32098765432098775,0.043243243243243246,0.39655172413793105,0.5374449339207048,0.4448502556610663,0.4025974025974026,0.20370370370370366,0.2586206896551724,0.6666666666666667
0.6999999999999997,0.44444444444444453,0.05405405405405406,0.9310344827586208,0.14977973568281938,0.5325054784514265,0.3636363636363642,0.4259259259259259,0.2068965517241379,0.33333333333333326
0.5249999999999999,0.4197530864197532,0.24864864864864866,0.1724137931034483,0.5022026431718062,0.5617238860482274,0.4415584415584419,0.9259259259259256,0.3965517241379308,0.9999999999999998
0.6249999999999998,0.3456790123456791,0.7648648648648649,0.48275862068965525,0.47797356828193843,0.9269539810080545,0.7012987012987013,0.3518518518518517,0.1206896551724137,0.9999999999999998
0.34999999999999987,0.7160493827160495,0.4162162162162163,0.18965517241379315,0.8590308370044053,0.6785975164353601,0.6623376623376629,0.7037037037037035,0.2068965517241379,0.6666666666666667
0.7749999999999999,0.3456790123456791,0.7351351351351352,0.4137931034482759,0.5286343612334802,0.8831263696128673,0.27272727272727293,0.44444444444444436,0.13793103448275845,0.6666666666666667
0.6499999999999999,0.4197530864197532,0.34054054054054056,0.10344827586206895,0.31718061674008813,0.4959824689554466,0.23376623376623407,0.48148148148148134,0.3965517241379308,0.9999999999999998
0.4999999999999998,0.2469135802469136,0.04864864864864865,0.22413793103448276,0.31718061674008813,0.3571950328707203,0.6233766233766236,0.4259259259259259,0.413793103448276,0.6666666666666667
0.5499999999999998,0.2222222222222223,0.04864864864864865,0.24137931034482762,0.2378854625550661,0.37180423666910656,0.6233766233766236,0.44444444444444436,0.413793103448276,0.9999999999999998
0.3999999999999999,0.54320987654321,0.3891891891891892,0.5517241379310345,0.7533039647577093,0.6128560993425936,0.3636363636363642,0.27777777777777773,0.10344827586206895,0.33333333333333326
0.050000000000000044,0.6172839506172841,0.04864864864864865,0.6034482758620691,0.3348017621145375,0.3352812271731267,0.8571428571428577,0.4074074074074074,0.3965517241379308,0.6666666666666667
0.5499999999999998,0.44444444444444453,0.8081081081081082,0.39655172413793105,0.6607929515418502,0.8392987582176943,0.1558441558441559,0.24074074074074064,0.06896551724137923,0.6666666666666667
0.3749999999999998,0.32098765432098775,0.05945945945945946,0.2931034482758621,0.49779735682819387,0.3352812271731267,0.779220779220779,0.49999999999999994,0.5344827586206897,0.6666666666666667
0.7999999999999998,0.37037037037037046,0.04864864864864865,0.27586206896551724,0.4581497797356829,0.26223520818116697,0.5324675324675328,0.46296296296296285,0.7068965517241381,0.6666666666666667
0.6249999999999998,0.4691358024691359,0.32972972972972975,0.8620689655172415,0.73568281938326,0.6347699050401872,0.6103896103896105,0.14814814814814808,0.22413793103448265,0.33333333333333326
0.6999999999999997,0.5925925925925927,0.05405405405405406,0.4482758620689655,0.5903083700440529,0.43024105186268,0.5324675324675328,0.5555555555555556,0.5000000000000002,0.6666666666666667
0.7999999999999998,0.49382716049382736,0.35135135135135137,0.5344827586206896,0.6519823788546256,0.6420745069393803,0.45454545454545503,0.3888888888888888,0.3793103448275861,0.33333333333333326
0.3999999999999999,0.37037037037037046,0.029729729729729724,0.5172413793103449,0.8656387665198239,0.3571950328707203,0.6623376623376629,0.4074074074074074,0.4482758620689655,0.6666666666666667
0.27500000000000013,0.7901234567901236,0.2918918918918919,0.3448275862068966,0.4669603524229075,0.3571950328707203,0.8961038961038961,0.6666666666666665,0.7068965517241381,0.9999999999999998
0.6999999999999997,0.49382716049382736,0.032432432432432434,0.4137931034482759,0.4140969162995595,0.5032870708546398,0.4415584415584419,0.8333333333333333,0.2758620689655171,0.6666666666666667
0.5999999999999999,0.37037037037037046,0.09189189189189188,0.3275862068965517,0.35682819383259917,0.2695398100803601,0.5714285714285712,0.5925925925925926,0.6724137931034486,0.9999999999999998
0.4999999999999998,0.5925925925925927,0.15135135135135136,0.15517241379310343,0.29074889867841414,0.2257121986851729,0.4155844155844157,0.574074074074074,0.7413793103448276,0.6666666666666667
0.5249999999999999,0.2469135802469136,0.31891891891891894,0.43103448275862066,0.39207048458149785,0.5252008765522334,0.3636363636363642,0.3703703703703703,0.3620689655172413,0.33333333333333326
0.6249999999999998,0.5185185185185186,0.6702702702702703,0.5,0.9559471365638768,0.8392987582176943,0.31168831168831224,0.3518518518518517,0.05172413793103425,0.6666666666666667
0.7749999999999999,0.8148148148148149,0.21081081081081082,0.27586206896551724,0.40969162995594716,0.3571950328707203,0.45454545454545503,0.5925925925925926,0.6896551724137934,0.9999999999999998
0.7749999999999999,0.8888888888888891,0.28378378378378377,0.3275862068965517,0.31718061674008813,0.3571950328707203,0.4415584415584419,0.5925925925925926,0.7241379310344829,0.9999999999999998
0.7249999999999999,0.7654320987654323,0.24864864864864866,0.39655172413793105,0.4845814977973569,0.5252008765522334,0.7272727272727275,0.4074074074074074,0.4482758620689655,0.6666666666666667
0.7249999999999999,0.44444444444444453,0.03783783783783784,0.5,0.5903083700440529,0.48137326515706036,0.779220779220779,0.5185185185185184,0.2931034482758619,0.6666666666666667
0.7499999999999998,0.5925925925925927,0.05945945945945946,0.3793103448275862,0.7665198237885463,0.43024105186268,0.27272727272727293,0.48148148148148134,0.3620689655172413,0.33333333333333326
0.6249999999999998,0.3950617283950618,0.16216216216216217,0.1724137931034483,0.4185022026431719,0.41563184806429376,0.45454545454545503,0.537037037037037,0.4310344827586208,0.33333333333333326
0.5749999999999997,0.8888888888888891,0.11351351351351352,0.4655172413793104,0.4713656387665199,0.1818845872899999,0.3246753246753249,0.3888888888888888,0.8793103448275861,0.9999999999999998
0.7749999999999999,0.14814814814814822,0.06486486486486487,0.4655172413793104,0.6916299559471366,0.6055514974434004,0.8181818181818183,0.3888888888888888,0.13793103448275845,0.6666666666666667
0.6499999999999999,0.2469135802469136,0.08108108108108109,0.3793103448275862,0.7312775330396476,0.4886778670562535,0.7532467532467537,0.3518518518518517,0.3793103448275861,0.9999999999999998
0.8249999999999997,0.8641975308641976,0.32432432432432434,0.3275862068965517,0.5286343612334802,0.3425858290723198,0.20779220779220786,0.3148148148148148,0.8448275862068966,0.9999999999999998
0.3999999999999999,0.44444444444444453,0.24324324324324326,0.39655172413793105,0.4845814977973569,0.5325054784514265,0.6103896103896105,0.18518518518518517,0.2931034482758619,0.33333333333333326
0.7999999999999998,0.2962962962962964,0.24864864864864866,0.706896551724138,0.6431718061674009,0.5982468955441931,0.46753246753246813,0.3333333333333333,0.3793103448275861,0.9999999999999998
0.5999999999999999,0.32098765432098775,0.027027027027027035,0.5517241379310345,0.2599118942731278,0.3571950328707203,0.558441558441559,0.3333333333333333,0.5000000000000002,0.6666666666666667
0.5999999999999999,0.2469135802469136,0.027027027027027035,0.5344827586206896,0.22907488986784147,0.39371804236670016,0.6493506493506498,0.3333333333333333,0.413793103448276,0.9999999999999998
0.2250000000000001,0.40740740740740744,0.027027027027027035,0.6034482758620691,0.5682819383259912,0.40832724616510063,0.4025974025974026,0.3703703703703703,0.15517241379310343,0.33333333333333326
0.19999999999999996,0.40740740740740744,0.027027027027027035,0.5689655172413793,0.5770925110132159,0.40832724616510063,0.3896103896103904,0.3703703703703703,0.15517241379310343,0.6666666666666667
0.6249999999999998,0.4197530864197532,0.06486486486486487,0.39655172413793105,0.6343612334801763,0.2914536157779395,0.6103896103896105,0.3148148148148148,0.6551724137931034,0.9999999999999998
0.5249999999999999,0.5185185185185186,0.33513513513513515,0.3448275862068966,0.8414096916299559,0.6128560993425936,0.337662337662338,0.3148148148148148,0.10344827586206895,0.6666666666666667
0.34999999999999987,0.32098765432098775,0.33513513513513515,0.3793103448275862,0.9867841409691631,0.5836376917458068,0.31168831168831224,0.25925925925925913,0.15517241379310343,0.6666666666666667
0.3999999999999999,0.37037037037037046,0.35135135135135137,0.39655172413793105,0.947136563876652,0.590942293645,0.31168831168831224,0.22222222222222227,0.13793103448275845,0.6666666666666667
0.5999999999999999,0.14814814814814822,0.032432432432432434,0.3793103448275862,0.22907488986784147,0.4886778670562535,0.8311688311688314,0.3148148148148148,0.2586206896551724,0.33333333333333326
0.5249999999999999,0.5679012345679013,0.3675675675675676,0.7758620689655173,0.6740088105726872,0.671292914536167,0.8311688311688314,0.7407407407407405,0.4655172413793103,0.9999999999999998
0.7999999999999998,0.3456790123456791,0.7567567567567568,0.5172413793103449,0.6255506607929515,0.9634769905040343,0.5064935064935066,0.87037037037037,0.0344827586206895,0.9999999999999998
0.6999999999999997,0.5679012345679013,0.5351351351351351,0.4482758620689655,0.5462555066079295,0.6932067202337606,0.28571428571428603,0.24074074074074064,0.17241379310344818,0.33333333333333326
0.34999999999999987,0.3456790123456791,0.04864864864864865,0.8620689655172415,0.48898678414096924,0.4886778670562535,0.5194805194805197,0.44444444444444436,0.13793103448275845,0.6666666666666667
0.44999999999999973,0.4691358024691359,0.07027027027027027,0.18965517241379315,0.5814977973568282,0.41563184806429376,0.6103896103896105,0.7407407407407405,0.3620689655172413,0.6666666666666667
0.7249999999999999,0.4691358024691359,0.06486486486486487,0.24137931034482762,0.6475770925110133,0.2914536157779395,0.2207792207792214,0.48148148148148134,0.6379310344827587,0.9999999999999998
0.44999999999999973,0.19753086419753088,0.06486486486486487,0.6206896551724139,0.5550660792951542,0.29875821767714683,0.31168831168831224,0.4074074074074074,0.517241379310345,0.9999999999999998
0.875,0.32098765432098775,0.05405405405405406,0.31034482758620696,0.39207048458149785,0.26223520818116697,0.25974025974026027,0.7037037037037035,0.7758620689655176,0.9999999999999998
0.5999999999999999,0.5925925925925927,0.043243243243243246,0.2586206896551725,0.38766519823788553,0.2257121986851729,0.4285714285714288,0.537037037037037,0.7586206896551724,0.9999999999999998
0.44999999999999973,0.19753086419753088,0.05405405405405406,0.3448275862068966,0.2511013215859031,0.3571950328707203,0.7272727272727275,0.4074074074074074,0.482758620689655,0.6666666666666667
0.8999999999999999,0.19753086419753088,0.04864864864864865,0.3275862068965517,0.3392070484581498,0.5032870708546398,0.4155844155844157,0.3703703703703703,0.22413793103448265,0.6666666666666667
0.6749999999999998,0.37037037037037046,0.46486486486486484,0.4137931034482759,0.748898678414097,0.6932067202337606,0.28571428571428603,0.6296296296296295,0.22413793103448265,0.6666666666666667
0.34999999999999987,0.2222222222222223,0.027027027027027035,0.39655172413793105,0.25550660792951546,0.43024105186268,0.883116883116883,0.5925925925925926,0.3275862068965518,0.6666666666666667
0.6749999999999998,0.7407407407407409,0.23783783783783785,0.5344827586206896,0.4845814977973569,0.5178962746530402,0.6493506493506498,0.4074074074074074,0.4310344827586208,0.6666666666666667
0.6249999999999998,0.8395061728395063,0.33513513513513515,0.5344827586206896,0.4449339207048459,0.39371804236670016,0.48051948051948035,0.27777777777777773,0.7241379310344829,0.9999999999999998
0.6249999999999998,0.6419753086419755,0.24864864864864866,0.4482758620689655,0.6255506607929515,0.39371804236670016,0.6233766233766236,0.46296296296296285,0.6896551724137934,0.6666666666666667
